30126,UB,2024-11-12,17,Female,13:29,No,Yes,No,No,No,No
30127,AMA,2024-11-12,12,Female,10:42,Yes,No,No,No,No,No
30128,Philsca,2024-11-12,16,Female,8:38,No,Yes,No,No,No,No
30129,CSB,2024-11-12,10,Female,14:03,Yes,No,No,No,No,No
30130,PUP-STB,2024-11-12,16,Female,13:07,No,Yes,No,No,No,No
30131,DMMC,2024-11-12,16,Female,9:16,No,Yes,No,No,No,No
30132,UPLS,2024-11-12,20,Female,14:40,No,No,No,Yes,No,No
30133,PNHS,2024-11-12,13,Female,18:27,No,Yes,No,No,No,No
30134,FAITH,2024-11-12,12,Male,11:27,Yes,No,No,No,No,No
30135,AUSL,2024-11-12,21,Female,16:11,No,No,No,Yes,No,No
30136,IMNHS,2024-11-12,13,Female,7:23,No,Yes,No,No,No,No
30137,FEU,2024-11-12,27,Male,13:02,No,No,No,No,No,Yes
30138,FEU,2024-11-12,17,Male,19:14,No,Yes,No,No,No,No
30139,ADMU,2024-11-12,37,Female,10:24,No,No,No,No,No,Yes
30140,BSU Lipa,2024-11-12,11,Female,17:15,Yes,No,No,No,No,No
30141,AUSC,2024-11-12,23,Female,9:13,No,No,No,Yes,No,No
30142,UPLB,2024-11-12,13,Female,18:12,No,Yes,No,No,No,No
30143,CSB,2024-11-12,22,Male,14:48,No,No,No,Yes,No,No
30144,STI,2024-11-12,26,Female,17:34,No,No,No,No,No,Yes
30145,MNHS,2024-11-12,20,Female,19:48,No,No,Yes,No,No,No
30146,Mabini,2024-11-12,15,Female,20:34,No,Yes,No,No,No,No
30147,AUSL,2024-11-12,11,Female,7:03,Yes,No,No,No,No,No
30148,IMNHS,2024-11-12,17,Male,7:47,No,Yes,No,No,No,No
30149,PUPSTB,2024-11-12,22,Male,15:15,No,No,No,Yes,No,No
30150,FEU,2024-11-12,15,Male,13:29,No,Yes,No,No,No,No
30151,LHS,2024-11-12,23,Male,16:02,No,No,No,Yes,No,No
30152,Nazareth,2024-11-12,10,Male,10:20,Yes,No,No,No,No,No
30153,UPD,2024-11-12,36,Male,16:14,No,No,No,No,No,Yes
30154,LodlodNHS,2024-11-12,24,Male,18:46,No,No,No,Yes,No,No
30155,APEC,2024-11-12,20,Male,8:35,No,No,No,Yes,No,No
30156,LHS,2024-11-12,10,Male,18:41,Yes,No,No,No,No,No
30157,NU,2024-11-12,38,Male,9:35,No,No,No,No,Yes,No
30158,LCC,2024-11-12,14,Female,10:39,No,Yes,No,No,No,No
30159,NU,2024-11-12,19,Female,16:48,No,No,Yes,No,No,No
30160,LPU,2024-11-12,16,Male,15:03,No,Yes,No,No,No,No
30161,DLSL,2024-11-12,16,Female,20:00,No,Yes,No,No,No,No
30162,BINHS,2024-11-12,23,Male,13:48,No,No,No,Yes,No,No
30163,Nazareth,2024-11-12,15,Female,20:46,No,Yes,No,No,No,No
30164,Nazareth,2024-11-12,23,Male,8:24,No,No,No,Yes,No,No
30165,HFM,2024-11-13,23,Female,15:17,No,No,No,Yes,No,No
30166,PUP-STB,2024-11-13,23,Female,10:39,No,No,No,Yes,No,No
30167,UC,2024-11-13,16,Female,10:21,No,Yes,No,No,No,No
30168,IMINHS,2024-11-13,10,Male,7:35,Yes,No,No,No,No,No
30169,TML,2024-11-13,18,Male,19:56,No,No,Yes,No,No,No
30170,PLNHS,2024-11-13,17,Male,11:58,No,Yes,No,No,No,No
30171,TML,2024-11-13,16,Female,13:23,No,Yes,No,No,No,No
30172,LCSINHS,2024-11-13,22,Female,17:55,No,No,No,Yes,No,No
30173,GB,2024-11-13,12,Female,8:49,Yes,No,No,No,No,No
30174,PINHS,2024-11-13,13,Male,16:22,No,Yes,No,No,No,No
30175,Nazareth,2024-11-13,13,Male,12:57,No,Yes,No,No,No,No
30176,LPU,2024-11-13,24,Female,10:55,No,No,No,Yes,No,No
30177,NU Lipa,2024-11-13,13,Female,16:29,No,Yes,No,No,No,No
30178,UPLS,2024-11-13,14,Male,10:58,No,Yes,No,No,No,No
30179,IMINHS,2024-11-13,13,Male,11:22,No,Yes,No,No,No,No
30180,UPLB,2024-11-13,12,Male,12:05,Yes,No,No,No,No,No
30181,FAITH,2024-11-13,13,Male,11:34,No,Yes,No,No,No,No
30182,IMNHS,2024-11-14,14,Female,10:30,No,Yes,No,No,No,No
30183,DMMC,2024-11-14,16,Female,14:16,No,Yes,No,No,No,No
30184,SCMRNIS,2024-11-14,22,Male,13:15,No,No,No,Yes,No,No
30185,AUSC,2024-11-14,19,Female,17:15,No,No,Yes,No,No,No
30186,GB,2024-11-14,23,Male,13:49,No,No,No,Yes,No,No
30187,MNHS,2024-11-14,31,Female,12:13,No,No,No,No,Yes,No
30188,MSU,2024-11-14,24,Male,15:35,No,No,No,Yes,No,No
30189,SCMRNIS,2024-11-14,22,Male,8:34,No,No,No,Yes,No,No
30190,LCNHS,2024-11-14,22,Male,10:13,No,No,No,Yes,No,No
30191,kLL,2024-11-14,16,Female,14:37,No,Yes,No,No,No,No
30192,PLM,2024-11-14,19,Male,17:02,No,No,Yes,No,No,No
30193,DMMC,2024-11-14,15,Male,15:52,No,Yes,No,No,No,No
30194,BINHS,2024-11-14,38,Female,13:42,No,No,No,No,No,Yes
30195,FAITH,2024-11-14,20,Male,8:40,No,No,Yes,No,No,No
30196,APEC,2024-11-14,23,Female,20:52,No,No,No,Yes,No,No
30197,RBC,2024-11-14,24,Female,20:01,No,No,No,Yes,No,No
30198,UC,2024-11-15,24,Male,8:08,No,No,No,Yes,No,No
30199,Philsca,2024-11-15,20,Female,7:14,No,No,Yes,No,No,No
30200,TLGA,2024-11-15,15,Female,14:46,No,Yes,No,No,No,No
30201,BINHS,2024-11-15,26,Female,8:04,No,No,No,No,No,Yes
30202,INES,2024-11-15,23,Female,9:37,No,No,No,Yes,No,No
30203,BINHS,2024-11-15,14,Male,16:49,No,Yes,No,No,No,No
30204,IMNHS,2024-11-15,20,Female,10:43,No,No,No,Yes,No,No
30205,PINHS,2024-11-15,24,Female,12:33,No,No,No,Yes,No,No
30206,HFM,2024-11-15,11,Female,17:04,Yes,No,No,No,No,No
30207,DMMC,2024-11-15,21,Female,15:51,No,No,No,Yes,No,No
30208,TLGA,2024-11-15,22,Male,9:53,No,No,No,Yes,No,No
30209,LCNHS,2024-11-15,20,Male,16:15,No,No,No,Yes,No,No
30210,LNCHS,2024-11-15,18,Female,20:11,No,No,Yes,No,No,No
30211,NU,2024-11-15,20,Female,17:00,No,No,Yes,No,No,No
30212,ADMU,2024-11-15,24,Female,18:32,No,No,No,Yes,No,No
30213,PLM,2024-11-15,24,Male,15:03,No,No,No,Yes,No,No
30214,LMNHS,2024-11-15,23,Male,11:39,No,No,No,Yes,No,No
30215,UPLB,2024-11-15,13,Male,7:50,No,Yes,No,No,No,No
30216,IMNHS,2024-11-15,12,Female,17:10,Yes,No,No,No,No,No
30217,BINHS,2024-11-15,12,Male,17:25,Yes,No,No,No,No,No
30218,BNPINHS,2024-11-15,20,Male,12:49,No,No,Yes,No,No,No
30219,HFM,2024-11-15,12,Male,14:42,Yes,No,No,No,No,No
30220,PCU,2024-11-15,21,Male,10:31,No,No,No,Yes,No,No
30221,Mabini,2024-11-15,10,Male,12:12,Yes,No,No,No,No,No
30222,CSB,2024-11-16,34,Male,13:08,No,No,No,No,Yes,No
30223,LCNHS,2024-11-16,10,Female,16:02,Yes,No,No,No,No,No
30224,NTC,2024-11-16,20,Male,15:54,No,No,No,Yes,No,No
30225,LPM,2024-11-16,11,Male,8:44,Yes,No,No,No,No,No
30226,Bugtong,2024-11-16,17,Female,20:02,No,Yes,No,No,No,No
30227,APEC,2024-11-16,18,Male,18:57,No,No,Yes,No,No,No
30228,LCNHS,2024-11-16,20,Female,20:16,No,No,Yes,No,No,No
30229,HFM,2024-11-16,27,Female,13:53,No,No,No,No,Yes,No
30230,KLL,2024-11-16,16,Male,17:09,No,Yes,No,No,No,No
30231,Bugtong,2024-11-16,11,Female,18:17,Yes,No,No,No,No,No
30232,HFM,2024-11-16,16,Male,12:11,No,Yes,No,No,No,No
30233,INES,2024-11-16,25,Female,11:23,No,No,No,No,Yes,No
30234,LPM,2024-11-16,15,Female,20:20,No,Yes,No,No,No,No
30235,NTC,2024-11-16,24,Male,13:38,No,No,No,Yes,No,No
30236,NTC,2024-11-16,19,Female,10:34,No,No,Yes,No,No,No
30237,LodlodNHS,2024-11-16,10,Male,8:05,Yes,No,No,No,No,No
30238,IMNHS,2024-11-16,20,Male,12:47,No,No,Yes,No,No,No
30239,BSU,2024-11-16,20,Female,14:38,No,No,Yes,No,No,No
30240,IMINHS,2024-11-16,18,Male,8:23,No,No,Yes,No,No,No
30241,LPM,2024-11-16,13,Male,12:05,No,Yes,No,No,No,No
30242,LPU,2024-11-16,17,Male,11:10,No,Yes,No,No,No,No
30243,BSU Lipa,2024-11-16,10,Male,10:13,Yes,No,No,No,No,No
30244,BSU Lipa,2024-11-16,14,Female,7:37,No,Yes,No,No,No,No
30245,ICT-ED,2024-11-16,19,Female,12:42,No,No,Yes,No,No,No
30246,LCSINHS,2024-11-16,24,Male,10:44,No,No,No,Yes,No,No
30247,BSU,2024-11-16,19,Male,14:16,No,No,Yes,No,No,No
30248,UPLS,2024-11-16,11,Female,18:31,Yes,No,No,No,No,No
30249,GB,2024-11-16,12,Female,9:21,Yes,No,No,No,No,No
30250,NU Lipa,2024-11-16,13,Male,11:25,No,Yes,No,No,No,No
30251,INES,2024-11-16,13,Female,13:15,No,Yes,No,No,No,No
30252,MSU,2024-11-17,24,Female,15:44,No,No,No,Yes,No,No
30253,APEC,2024-11-17,23,Male,8:53,No,No,No,Yes,No,No
30254,FABINHS,2024-11-17,37,Male,16:43,No,No,No,No,No,Yes
30255,PUP-STB,2024-11-17,19,Female,10:03,No,No,Yes,No,No,No
30256,LCSNS,2024-11-17,19,Male,17:02,No,No,Yes,No,No,No
30257,LCSHS,2024-11-17,18,Male,15:57,No,No,Yes,No,No,No
30258,National,2024-11-17,21,Female,17:57,No,No,No,Yes,No,No
30259,bsu,2024-11-17,16,Female,8:33,No,Yes,No,No,No,No
30260,KLL,2024-11-17,18,Male,11:25,No,No,Yes,No,No,No
30261,National,2024-11-17,23,Female,15:29,No,No,No,Yes,No,No
30262,ICT-ED,2024-11-17,11,Male,19:36,Yes,No,No,No,No,No
30263,TMA,2024-11-17,24,Female,15:52,No,No,No,Yes,No,No
30264,LCNHS,2024-11-17,19,Male,17:26,No,No,Yes,No,No,No
30265,Philsca,2024-11-17,20,Female,16:56,No,No,No,Yes,No,No
30266,UC,2024-11-17,17,Female,17:29,No,Yes,No,No,No,No
30267,ADMU,2024-11-17,18,Male,15:55,No,No,Yes,No,No,No
30268,DMMC,2024-11-17,16,Female,8:09,No,Yes,No,No,No,No
30269,LCSINHS,2024-11-17,24,Female,8:22,No,No,No,Yes,No,No
30270,UB,2024-11-17,24,Female,15:43,No,No,No,Yes,No,No
30271,PCU,2024-11-17,20,Male,7:42,No,No,No,Yes,No,No
30272,MNHS,2024-11-17,18,Female,18:07,No,No,Yes,No,No,No
30273,Nazareth,2024-11-17,18,Female,18:40,No,No,Yes,No,No,No
30274,TML,2024-11-17,13,Female,18:58,No,Yes,No,No,No,No
30275,UC,2024-11-17,19,Male,11:24,No,No,Yes,No,No,No
30276,NU Lipa,2024-11-17,19,Male,14:19,No,No,Yes,No,No,No
30277,FAITH,2024-11-17,18,Female,14:35,No,No,Yes,No,No,No
30278,PUP-STB,2024-11-17,16,Male,18:45,No,Yes,No,No,No,No
30279,PHILSCA,2024-11-17,18,Male,19:50,No,No,Yes,No,No,No
30280,GB,2024-11-17,33,Male,17:34,No,No,No,No,No,Yes
30281,AMA,2024-11-17,22,Male,9:15,No,No,No,Yes,No,No
30282,BINHS,2024-11-17,10,Male,7:21,Yes,No,No,No,No,No
30283,NTC,2024-11-17,20,Male,16:02,No,No,No,Yes,No,No
30284,bsu,2024-11-17,18,Female,10:33,No,No,Yes,No,No,No
30285,MNHS,2024-11-17,18,Male,8:24,No,No,Yes,No,No,No
30286,FABINHS,2024-11-17,37,Female,11:07,No,No,No,No,Yes,No
30287,BSU Lipa,2024-11-17,19,Male,9:44,No,No,Yes,No,No,No
30288,Philsca,2024-11-17,29,Male,14:02,No,No,No,No,Yes,No
30289,TLGA,2024-11-18,21,Male,18:23,No,No,No,Yes,No,No
30290,INES,2024-11-18,18,Female,15:26,No,No,Yes,No,No,No
30291,National,2024-11-18,20,Male,16:54,No,No,Yes,No,No,No
30292,KLL,2024-11-18,16,Male,14:02,No,Yes,No,No,No,No
30293,BNPINHS,2024-11-18,12,Male,20:23,Yes,No,No,No,No,No
30294,AMA,2024-11-18,12,Male,17:40,Yes,No,No,No,No,No
30295,PEJ,2024-11-18,19,Female,11:19,No,No,Yes,No,No,No
30296,SCMRNIS,2024-11-18,18,Female,18:42,No,No,Yes,No,No,No
30297,LNCHS,2024-11-18,20,Female,11:23,No,No,Yes,No,No,No
30298,INES,2024-11-18,21,Female,7:39,No,No,No,Yes,No,No
30299,TMKMS,2024-11-18,17,Female,13:24,No,Yes,No,No,No,No
30300,bsu,2024-11-19,21,Male,15:42,No,No,No,Yes,No,No
30301,BNPINHS,2024-11-19,18,Female,19:32,No,No,Yes,No,No,No
30302,DLSL,2024-11-19,13,Male,11:30,No,Yes,No,No,No,No
30303,BNPINHS,2024-11-19,19,Male,20:20,No,No,Yes,No,No,No
30304,PCU,2024-11-19,10,Male,18:52,Yes,No,No,No,No,No
30305,SHS,2024-11-19,17,Male,18:35,No,Yes,No,No,No,No
30306,BNPINHS,2024-11-19,16,Female,10:35,No,Yes,No,No,No,No
30307,PHILSCA,2024-11-19,10,Male,12:36,Yes,No,No,No,No,No
30308,UC,2024-11-19,19,Male,8:55,No,No,Yes,No,No,No
30309,UPD,2024-11-19,12,Female,13:49,Yes,No,No,No,No,No
30310,FABINHS,2024-11-19,21,Female,9:07,No,No,No,Yes,No,No
30311,FABINHS,2024-11-19,18,Male,10:26,No,No,Yes,No,No,No
30312,PLSL,2024-11-19,15,Female,10:38,No,Yes,No,No,No,No
30313,BSU,2024-11-19,19,Male,10:01,No,No,Yes,No,No,No
30314,Tambo,2024-11-19,14,Male,9:18,No,Yes,No,No,No,No
30315,BNPINHS,2024-11-19,21,Male,18:55,No,No,No,Yes,No,No
30316,NU,2024-11-19,17,Female,19:28,No,Yes,No,No,No,No
30317,LHS,2024-11-19,13,Female,10:29,No,Yes,No,No,No,No
30318,NTC,2024-11-19,20,Female,9:09,No,No,Yes,No,No,No
30319,PLM,2024-11-19,14,Female,19:04,No,Yes,No,No,No,No
30320,LPU,2024-11-19,19,Female,7:04,No,No,Yes,No,No,No
30321,LHS,2024-11-19,14,Female,13:08,No,Yes,No,No,No,No
30322,kLL,2024-11-19,30,Male,12:03,No,No,No,No,No,Yes
30323,TMA,2024-11-19,19,Male,20:51,No,No,Yes,No,No,No
30324,LHS,2024-11-19,11,Female,12:28,Yes,No,No,No,No,No
30325,PCU,2024-11-19,34,Female,14:51,No,No,No,No,Yes,No
30326,BNPINHS,2024-11-19,23,Male,10:52,No,No,No,Yes,No,No
30327,PNHS,2024-11-19,12,Male,8:25,Yes,No,No,No,No,No
30328,UST,2024-11-19,14,Male,14:08,No,Yes,No,No,No,No
30329,LNCHS,2024-11-19,18,Female,12:55,No,No,Yes,No,No,No
30330,TLGA,2024-11-19,18,Male,9:14,No,No,Yes,No,No,No
30331,STI,2024-11-19,11,Male,9:20,Yes,No,No,No,No,No
30332,PLSL,2024-11-19,20,Male,20:51,No,No,Yes,No,No,No
30333,MSU,2024-11-19,19,Female,7:38,No,No,Yes,No,No,No
30334,LNCHS,2024-11-19,15,Male,16:37,No,Yes,No,No,No,No
30335,LodlodNHS,2024-11-19,12,Male,15:30,Yes,No,No,No,No,No
30336,FABINHS,2024-11-19,23,Male,17:53,No,No,No,Yes,No,No
30337,FABINHS,2024-11-19,15,Female,10:29,No,Yes,No,No,No,No
30338,LCSHS,2024-11-19,23,Male,18:45,No,No,No,Yes,No,No
30339,PINHS,2024-11-19,24,Male,11:40,No,No,No,Yes,No,No
30340,KLL,2024-11-19,17,Male,7:49,No,Yes,No,No,No,No
30341,IMINHS,2024-11-19,20,Female,8:28,No,No,Yes,No,No,No
30342,HFM,2024-11-19,23,Male,20:58,No,No,No,Yes,No,No
30343,IMNHS,2024-11-19,15,Female,12:33,No,Yes,No,No,No,No
30344,LCSHS,2024-11-19,22,Female,9:33,No,No,No,Yes,No,No
30345,kLL,2024-11-19,16,Male,20:17,No,Yes,No,No,No,No
30346,BSU,2024-11-20,18,Female,13:04,No,No,Yes,No,No,No
30347,SCMRNIS,2024-11-20,10,Male,8:40,Yes,No,No,No,No,No
30348,LCSHS,2024-11-20,28,Male,20:58,No,No,No,No,Yes,No
30349,FAITH,2024-11-20,14,Male,15:49,No,Yes,No,No,No,No
30350,ICT-ED,2024-11-20,16,Male,14:49,No,Yes,No,No,No,No
30351,LCSNS,2024-11-20,17,Female,11:30,No,Yes,No,No,No,No
30352,AUSC,2024-11-20,23,Female,9:36,No,No,No,Yes,No,No
30353,DMMC,2024-11-20,18,Male,8:31,No,No,Yes,No,No,No
30354,PCU,2024-11-20,11,Male,19:16,Yes,No,No,No,No,No
30355,MSU,2024-11-20,24,Male,14:44,No,No,No,Yes,No,No
30356,Bugtong,2024-11-20,16,Male,11:37,No,Yes,No,No,No,No
30357,LCSINHS,2024-11-20,17,Male,14:44,No,Yes,No,No,No,No
30358,MSU,2024-11-20,17,Male,8:18,No,Yes,No,No,No,No
30359,STI,2024-11-20,19,Male,19:00,No,No,Yes,No,No,No
30360,NU Lipa,2024-11-20,14,Male,15:23,No,Yes,No,No,No,No
30361,PEJ,2024-11-20,14,Male,17:50,No,Yes,No,No,No,No
30362,TLGA,2024-11-20,10,Male,12:30,Yes,No,No,No,No,No
30363,LodlodNHS,2024-11-20,13,Male,14:11,No,Yes,No,No,No,No
30364,AMA,2024-11-20,39,Female,9:05,No,No,No,No,No,Yes
30365,LPU,2024-11-20,21,Female,19:28,No,No,No,Yes,No,No
30366,Philsca,2024-11-20,25,Female,19:35,No,No,No,No,Yes,No
30367,UBLC,2024-11-20,19,Male,12:31,No,No,Yes,No,No,No
30368,APEC,2024-11-20,18,Male,10:06,No,No,Yes,No,No,No
30369,PEJ,2024-11-20,13,Female,19:08,No,Yes,No,No,No,No
30370,kLL,2024-11-20,23,Female,16:17,No,No,No,Yes,No,No
30371,AUSC,2024-11-20,10,Female,20:37,Yes,No,No,No,No,No
30372,SHS,2024-11-20,23,Male,17:37,No,No,No,Yes,No,No
30373,Mabini,2024-11-20,11,Male,11:17,Yes,No,No,No,No,No
30374,UST,2024-11-20,14,Male,20:41,No,Yes,No,No,No,No
30375,HFM,2024-11-20,20,Female,20:59,No,No,Yes,No,No,No
30376,NTC,2024-11-20,18,Male,14:14,No,No,Yes,No,No,No
30377,FABINHS,2024-11-20,24,Male,8:32,No,No,No,Yes,No,No
30378,UPD,2024-11-20,10,Male,14:39,Yes,No,No,No,No,No
30379,DLSL,2024-11-20,19,Male,17:04,No,No,Yes,No,No,No
30380,UBLC,2024-11-20,10,Female,12:13,Yes,No,No,No,No,No
30381,LCC,2024-11-20,14,Male,7:38,No,Yes,No,No,No,No
30382,Bugtong,2024-11-21,29,Female,16:09,No,No,No,No,Yes,No
30383,INES,2024-11-21,20,Male,14:43,No,No,Yes,No,No,No
30384,Tambo,2024-11-21,20,Female,20:22,No,No,No,Yes,No,No
30385,UPLB,2024-11-21,20,Female,8:23,No,No,Yes,No,No,No
30386,LCSHS,2024-11-21,19,Male,8:25,No,No,Yes,No,No,No
30387,AICS,2024-11-21,13,Male,11:08,No,Yes,No,No,No,No
30388,LCSHS,2024-11-21,21,Male,18:52,No,No,No,Yes,No,No
30389,TMKMS,2024-11-21,17,Female,14:56,No,Yes,No,No,No,No
30390,HFM,2024-11-21,17,Male,7:25,No,Yes,No,No,No,No
30391,PNHS,2024-11-21,23,Female,10:08,No,No,No,Yes,No,No
30392,TMA,2024-11-21,19,Male,12:15,No,No,Yes,No,No,No
30393,National,2024-11-21,19,Female,15:46,No,No,Yes,No,No,No
30394,MSU,2024-11-21,35,Female,16:22,No,No,No,No,Yes,No
30395,HFM,2024-11-21,10,Male,15:49,Yes,No,No,No,No,No
30396,PINHS,2024-11-21,35,Male,8:09,No,No,No,No,Yes,No
30397,National,2024-11-21,22,Female,10:09,No,No,No,Yes,No,No
30398,UB,2024-11-21,19,Male,15:53,No,No,Yes,No,No,No
30399,STI,2024-11-21,17,Female,15:29,No,Yes,No,No,No,No
30400,NU,2024-11-21,16,Female,14:36,No,Yes,No,No,No,No
30401,Tambo,2024-11-21,23,Female,17:33,No,No,No,Yes,No,No
30402,AUSC,2024-11-21,18,Female,20:32,No,No,Yes,No,No,No
30403,kLL,2024-11-21,14,Male,12:40,No,Yes,No,No,No,No
30404,FAITH,2024-11-21,23,Male,19:04,No,No,No,Yes,No,No
30405,BNPINHS,2024-11-21,10,Male,14:31,Yes,No,No,No,No,No
30406,SCMRNIS,2024-11-21,16,Female,8:44,No,Yes,No,No,No,No
30407,CQIS,2024-11-21,14,Male,16:41,No,Yes,No,No,No,No
30408,kLL,2024-11-21,12,Female,14:38,Yes,No,No,No,No,No
30409,MSU,2024-11-21,10,Male,10:42,Yes,No,No,No,No,No
30410,STI,2024-11-21,11,Female,20:51,Yes,No,No,No,No,No
30411,AUSC,2024-11-21,17,Female,18:48,No,Yes,No,No,No,No
30412,AMA,2024-11-21,12,Female,20:52,Yes,No,No,No,No,No
30413,SHS,2024-11-21,11,Male,10:37,Yes,No,No,No,No,No
30414,LHS,2024-11-21,20,Male,8:34,No,No,No,Yes,No,No
30415,PINHS,2024-11-21,19,Male,19:09,No,No,Yes,No,No,No
30416,UPLS,2024-11-21,20,Male,16:11,No,No,No,Yes,No,No
30417,LPU,2024-11-21,24,Male,19:07,No,No,No,Yes,No,No
30418,LCSNS,2024-11-22,10,Male,11:59,Yes,No,No,No,No,No
30419,MNHS,2024-11-22,24,Male,12:04,No,No,No,Yes,No,No
30420,PEJ,2024-11-22,11,Male,18:01,Yes,No,No,No,No,No
30421,PHILSCA,2024-11-22,12,Female,18:42,Yes,No,No,No,No,No
30422,UB,2024-11-22,20,Female,16:36,No,No,No,Yes,No,No
30423,PINHS,2024-11-22,35,Male,19:28,No,No,No,No,Yes,No
30424,LCSINHS,2024-11-22,18,Male,14:26,No,No,Yes,No,No,No
30425,LCNHS,2024-11-22,20,Male,12:01,No,No,No,Yes,No,No
30426,LCSINHS,2024-11-22,10,Male,17:24,Yes,No,No,No,No,No
30427,CQIS,2024-11-22,11,Male,9:11,Yes,No,No,No,No,No
30428,kLL,2024-11-22,15,Male,9:32,No,Yes,No,No,No,No
30429,LHS,2024-11-22,12,Male,18:02,Yes,No,No,No,No,No
30430,HFM,2024-11-22,17,Female,16:05,No,Yes,No,No,No,No
30431,ADMU,2024-11-23,20,Female,8:59,No,No,No,Yes,No,No
30432,LCC,2024-11-23,33,Male,11:11,No,No,No,No,No,Yes
30433,LHS,2024-11-23,30,Female,8:26,No,No,No,No,Yes,No
30434,UB,2024-11-23,20,Female,15:19,No,No,Yes,No,No,No
30435,PCU,2024-11-23,19,Female,11:22,No,No,Yes,No,No,No
30436,LNCHS,2024-11-23,20,Female,16:23,No,No,Yes,No,No,No
30437,LCC,2024-11-23,26,Male,13:51,No,No,No,No,Yes,No
30438,UST,2024-11-23,15,Female,8:59,No,Yes,No,No,No,No
30439,LNCHS,2024-11-23,22,Female,13:30,No,No,No,Yes,No,No
30440,AICS,2024-11-23,18,Female,12:03,No,No,Yes,No,No,No
30441,UPLB,2024-11-23,19,Female,13:22,No,No,Yes,No,No,No
30442,TLGA,2024-11-23,21,Female,11:18,No,No,No,Yes,No,No
30443,FEU,2024-11-23,21,Female,14:25,No,No,No,Yes,No,No
30444,Philsca,2024-11-23,18,Male,19:43,No,No,Yes,No,No,No
30445,LPU,2024-11-23,17,Male,9:45,No,Yes,No,No,No,No
30446,INES,2024-11-23,20,Male,12:02,No,No,Yes,No,No,No
30447,DLSL,2024-11-23,13,Male,12:44,No,Yes,No,No,No,No
30448,ADMU,2024-11-23,20,Male,18:03,No,No,Yes,No,No,No
30449,CQIS,2024-11-23,12,Female,19:31,Yes,No,No,No,No,No
30450,INES,2024-11-23,11,Male,20:23,Yes,No,No,No,No,No
30451,PLSL,2024-11-23,11,Female,16:08,Yes,No,No,No,No,No
30452,PLM,2024-11-23,14,Male,13:23,No,Yes,No,No,No,No
30453,HFM,2024-11-23,13,Female,14:50,No,Yes,No,No,No,No
30454,LCSNHS,2024-11-23,20,Male,19:40,No,No,No,Yes,No,No
30455,UC,2024-11-23,18,Female,16:26,No,No,Yes,No,No,No
30456,BSU,2024-11-23,21,Male,7:42,No,No,No,Yes,No,No
30457,SHS,2024-11-23,28,Male,8:18,No,No,No,No,No,Yes
30458,DMMC,2024-11-23,33,Female,17:07,No,No,No,No,No,Yes
30459,TLGA,2024-11-23,24,Female,19:30,No,No,No,Yes,No,No
30460,NU,2024-11-23,27,Female,13:02,No,No,No,No,Yes,No
30461,TMKMS,2024-11-23,11,Male,14:38,Yes,No,No,No,No,No
30462,UC,2024-11-23,15,Female,11:00,No,Yes,No,No,No,No
30463,NU,2024-11-23,17,Male,16:36,No,Yes,No,No,No,No
30464,Mabini,2024-11-23,14,Male,20:55,No,Yes,No,No,No,No
30465,UBLC,2024-11-23,21,Female,8:38,No,No,No,Yes,No,No
30466,LNCHS,2024-11-23,11,Female,13:00,Yes,No,No,No,No,No
30467,CSB,2024-11-23,19,Female,20:21,No,No,Yes,No,No,No
30468,UB,2024-11-24,18,Female,13:35,No,No,Yes,No,No,No
30469,PLSL,2024-11-24,23,Female,8:55,No,No,No,Yes,No,No
30470,UPD,2024-11-24,38,Female,8:16,No,No,No,No,Yes,No
30471,kLL,2024-11-24,17,Female,10:35,No,Yes,No,No,No,No
30472,AICS,2024-11-24,12,Male,7:23,Yes,No,No,No,No,No
30473,National,2024-11-24,12,Male,15:50,Yes,No,No,No,No,No
30474,UPLB,2024-11-24,22,Female,18:08,No,No,No,Yes,No,No
30475,LCSNS,2024-11-24,23,Female,7:08,No,No,No,Yes,No,No
30476,Tambo,2024-11-24,16,Female,20:34,No,Yes,No,No,No,No
30477,DMMC,2024-11-24,17,Female,11:40,No,Yes,No,No,No,No
30478,ICT-ED,2024-11-24,35,Female,8:13,No,No,No,No,Yes,No
30479,FEU,2024-11-24,18,Female,19:38,No,No,Yes,No,No,No
30480,Tambo,2024-11-24,10,Male,9:23,Yes,No,No,No,No,No
30481,LHS,2024-11-24,18,Male,7:33,No,No,Yes,No,No,No
30482,PUPSTB,2024-11-24,11,Male,17:04,Yes,No,No,No,No,No
30483,MSU,2024-11-24,11,Female,7:11,Yes,No,No,No,No,No
30484,PINHS,2024-11-24,19,Male,7:18,No,No,Yes,No,No,No
30485,AUSL,2024-11-24,19,Female,8:56,No,No,Yes,No,No,No
30486,UPLS,2024-11-24,24,Female,12:23,No,No,No,Yes,No,No
30487,LCC,2024-11-24,19,Female,14:55,No,No,Yes,No,No,No
30488,HFM,2024-11-24,11,Female,20:34,Yes,No,No,No,No,No
30489,UPLB,2024-11-25,20,Male,16:06,No,No,No,Yes,No,No
30490,PHILSCA,2024-11-25,14,Female,9:36,No,Yes,No,No,No,No
30491,UC,2024-11-25,27,Male,10:19,No,No,No,No,No,Yes
30492,PLNHS,2024-11-25,13,Female,19:35,No,Yes,No,No,No,No
30493,UPD,2024-11-25,19,Female,7:56,No,No,Yes,No,No,No
30494,UC,2024-11-25,20,Male,15:05,No,No,No,Yes,No,No
30495,UC,2024-11-25,22,Female,20:28,No,No,No,Yes,No,No
